"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"46802.265014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.316014";"Engine RPM";"801";"rpm";"13.0158216666667";"77.565655";
"46802.316014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46802.364014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.364014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46802.364014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46802.364014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46802.364014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.413014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46802.465014";"Engine RPM";"798";"rpm";"13.0158216666667";"77.565655";
"46802.465014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46802.523014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.523014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46802.523014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46802.523014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46802.523014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.574014";"Engine RPM";"798";"rpm";"13.0158216666667";"77.565655";
"46802.574014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46802.625014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.625014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46802.625014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46802.625014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46802.625014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.675014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46802.725014";"Engine RPM";"801";"rpm";"13.0158216666667";"77.565655";
"46802.725014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46802.775014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.775014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46802.775014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46802.775014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46802.775014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.825014";"Engine RPM";"801";"rpm";"13.0158216666667";"77.565655";
"46802.825014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46802.875014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.875014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46802.875014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46802.875014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46802.875014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46802.926014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46802.976014";"Engine RPM";"801";"rpm";"13.0158216666667";"77.565655";
"46802.976014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.026014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.026014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.026014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.026014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.026014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.076014";"Engine RPM";"798";"rpm";"13.0158216666667";"77.565655";
"46803.076014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.127014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.127014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.127014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.127014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.127014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.179014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46803.241014";"Engine RPM";"800";"rpm";"13.0158216666667";"77.565655";
"46803.241014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.291014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.291014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.291014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.291014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.291014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.342014";"Engine RPM";"800";"rpm";"13.0158216666667";"77.565655";
"46803.342014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.426014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.426014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.426014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.426014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.426014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.478014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46803.529014";"Engine RPM";"800";"rpm";"13.0158216666667";"77.565655";
"46803.529014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.578014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.578014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.578014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.578014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.578014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.628014";"Engine RPM";"798";"rpm";"13.0158216666667";"77.565655";
"46803.628014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.678014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.678014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.678014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.678014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.678014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.742014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46803.792014";"Engine RPM";"798";"rpm";"13.0158216666667";"77.565655";
"46803.792014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.842014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.842014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.842014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.842014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.842014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.892014";"Engine RPM";"815";"rpm";"13.0158216666667";"77.565655";
"46803.892014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46803.942014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46803.942014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46803.942014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46803.942014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46803.942014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.001014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46804.053014";"Engine RPM";"820";"rpm";"13.0158216666667";"77.565655";
"46804.053014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46804.100014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.100014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46804.100014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46804.100014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46804.100014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.148014";"Engine RPM";"820";"rpm";"13.0158216666667";"77.565655";
"46804.148014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46804.199014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.199014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46804.199014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46804.199014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46804.199014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.251014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46804.290014";"Engine RPM";"827";"rpm";"13.0158216666667";"77.565655";
"46804.290014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46804.339014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.339014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46804.339014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46804.339014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46804.339014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.390014";"Engine RPM";"827";"rpm";"13.0158216666667";"77.565655";
"46804.390014";"Engine RPM x1000";"0.8";"rpm";"13.0158216666667";"77.565655";
"46804.442014";"Average speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.442014";"Distance travelled";"0";"km";"13.0158216666667";"77.565655";
"46804.442014";"Distance travelled (total)";"0";"km";"13.0158216666667";"77.565655";
"46804.442014";"Vehicle acceleration";"0";"g";"13.0158216666667";"77.565655";
"46804.442014";"Vehicle speed";"0";"km/h";"13.0158216666667";"77.565655";
"46804.491014";"Engine coolant temperature";"79";"℃";"13.0158216666667";"77.565655";
"46804.518014";"Altitude (GPS)";"851";"m";"13.015815";"77.5656483333333";
"46804.541014";"Engine RPM";"817";"rpm";"13.015815";"77.5656483333333";
"46804.541014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46804.590014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.590014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46804.590014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46804.590014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46804.590014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.637014";"Engine RPM";"819";"rpm";"13.015815";"77.5656483333333";
"46804.637014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46804.718014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.718014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46804.718014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46804.718014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46804.718014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.767014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46804.839014";"Engine RPM";"821";"rpm";"13.015815";"77.5656483333333";
"46804.839014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46804.888014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.888014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46804.888014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46804.888014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46804.888014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.937014";"Engine RPM";"821";"rpm";"13.015815";"77.5656483333333";
"46804.937014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46804.996014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46804.996014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46804.996014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46804.996014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46804.996014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.049014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46805.100014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46805.100014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.148014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.148014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.148014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.148014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.148014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.200014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46805.200014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.251014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.251014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.251014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.251014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.251014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.300014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46805.352014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46805.352014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.401014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.401014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.401014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.401014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.401014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.450014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46805.450014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.499014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.499014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.499014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.499014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.499014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.551014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46805.600014";"Engine RPM";"828";"rpm";"13.015815";"77.5656483333333";
"46805.600014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.649014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.649014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.649014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.649014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.649014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.731014";"Engine RPM";"828";"rpm";"13.015815";"77.5656483333333";
"46805.731014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.782014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.782014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.782014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.782014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.782014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.834014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46805.897014";"Engine RPM";"820";"rpm";"13.015815";"77.5656483333333";
"46805.897014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46805.948014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.948014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46805.948014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46805.948014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46805.948014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46805.999014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46805.999014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.051014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.051014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46806.051014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46806.051014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46806.051014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.139014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46806.215014";"Engine RPM";"827";"rpm";"13.015815";"77.5656483333333";
"46806.215014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.255014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.255014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46806.255014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46806.255014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46806.255014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.307014";"Engine RPM";"829";"rpm";"13.015815";"77.5656483333333";
"46806.307014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.359014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.359014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46806.359014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46806.359014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46806.359014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.412014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46806.465014";"Engine RPM";"824";"rpm";"13.015815";"77.5656483333333";
"46806.465014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.542014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.542014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46806.542014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46806.542014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46806.542014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.593014";"Engine RPM";"824";"rpm";"13.015815";"77.5656483333333";
"46806.593014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.647014";"Average speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.647014";"Distance travelled";"0";"km";"13.015815";"77.5656483333333";
"46806.647014";"Distance travelled (total)";"0";"km";"13.015815";"77.5656483333333";
"46806.647014";"Vehicle acceleration";"0";"g";"13.015815";"77.5656483333333";
"46806.647014";"Vehicle speed";"0";"km/h";"13.015815";"77.5656483333333";
"46806.703014";"Engine coolant temperature";"79";"℃";"13.015815";"77.5656483333333";
"46806.756014";"Engine RPM";"826";"rpm";"13.015815";"77.5656483333333";
"46806.756014";"Engine RPM x1000";"0.8";"rpm";"13.015815";"77.5656483333333";
"46806.789014";"Altitude (GPS)";"851.2";"m";"13.0158083333333";"77.5656483333333";
"46806.803014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46806.803014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46806.803014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46806.803014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46806.803014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46806.853014";"Engine RPM";"824";"rpm";"13.0158083333333";"77.5656483333333";
"46806.853014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46806.908014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46806.908014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46806.908014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46806.908014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46806.908014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46806.954014";"Engine coolant temperature";"79";"℃";"13.0158083333333";"77.5656483333333";
"46807.001014";"Engine RPM";"825";"rpm";"13.0158083333333";"77.5656483333333";
"46807.001014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.050014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.050014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.050014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.050014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.050014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.124014";"Engine RPM";"825";"rpm";"13.0158083333333";"77.5656483333333";
"46807.124014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.177014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.177014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.177014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.177014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.177014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.238014";"Engine coolant temperature";"79";"℃";"13.0158083333333";"77.5656483333333";
"46807.287014";"Engine RPM";"826";"rpm";"13.0158083333333";"77.5656483333333";
"46807.287014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.338014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.338014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.338014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.338014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.338014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.392014";"Engine RPM";"826";"rpm";"13.0158083333333";"77.5656483333333";
"46807.392014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.442014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.442014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.442014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.442014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.442014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.504014";"Engine coolant temperature";"79";"℃";"13.0158083333333";"77.5656483333333";
"46807.554014";"Engine RPM";"825";"rpm";"13.0158083333333";"77.5656483333333";
"46807.554014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.619014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.619014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.619014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.619014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.619014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.669014";"Engine RPM";"827";"rpm";"13.0158083333333";"77.5656483333333";
"46807.669014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.722014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.722014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.722014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.722014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.722014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.774014";"Engine coolant temperature";"79";"℃";"13.0158083333333";"77.5656483333333";
"46807.824014";"Engine RPM";"827";"rpm";"13.0158083333333";"77.5656483333333";
"46807.824014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.873014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.873014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.873014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.873014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.873014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.945014";"Engine RPM";"827";"rpm";"13.0158083333333";"77.5656483333333";
"46807.945014";"Engine RPM x1000";"0.8";"rpm";"13.0158083333333";"77.5656483333333";
"46807.995014";"Average speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46807.995014";"Distance travelled";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.995014";"Distance travelled (total)";"0";"km";"13.0158083333333";"77.5656483333333";
"46807.995014";"Vehicle acceleration";"0";"g";"13.0158083333333";"77.5656483333333";
"46807.995014";"Vehicle speed";"0";"km/h";"13.0158083333333";"77.5656483333333";
"46808.038014";"Altitude (GPS)";"851.8";"m";"13.0158";"77.5656483333333";
"46808.043014";"Engine coolant temperature";"79";"℃";"13.0158";"77.5656483333333";
"46808.093014";"Engine RPM";"822";"rpm";"13.0158";"77.5656483333333";
"46808.093014";"Engine RPM x1000";"0.8";"rpm";"13.0158";"77.5656483333333";
"46808.144014";"Average speed";"0";"km/h";"13.0158";"77.5656483333333";
"46808.144014";"Distance travelled";"0";"km";"13.0158";"77.5656483333333";
"46808.144014";"Distance travelled (total)";"0";"km";"13.0158";"77.5656483333333";
"46808.144014";"Vehicle acceleration";"0";"g";"13.0158";"77.5656483333333";
"46808.144014";"Vehicle speed";"0";"km/h";"13.0158";"77.5656483333333";
"46808.193014";"Engine RPM";"825";"rpm";"13.0158";"77.5656483333333";
"46808.193014";"Engine RPM x1000";"0.8";"rpm";"13.0158";"77.5656483333333";
"46808.241014";"Average speed";"0";"km/h";"13.0158";"77.5656483333333";
"46808.241014";"Distance travelled";"0";"km";"13.0158";"77.5656483333333";
"46808.241014";"Distance travelled (total)";"0";"km";"13.0158";"77.5656483333333";
"46808.241014";"Vehicle acceleration";"0";"g";"13.0158";"77.5656483333333";
"46808.241014";"Vehicle speed";"0";"km/h";"13.0158";"77.5656483333333";
"46808.318014";"Engine coolant temperature";"79";"℃";"13.0158";"77.5656483333333";
"46808.371014";"Engine RPM";"825";"rpm";"13.0158";"77.5656483333333";
"46808.371014";"Engine RPM x1000";"0.8";"rpm";"13.0158";"77.5656483333333";
"46808.437014";"Average speed";"0";"km/h";"13.0158";"77.5656483333333";
"46808.437014";"Distance travelled";"0";"km";"13.0158";"77.5656483333333";
